Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,java:S3011:  "This accessibility bypass should be removed.",MAJOR,30min,Key: AYRYwKWVzLdrJGM29xy3 Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannel.java - startLine: 366;startOffset: 16;endOffset: 55;endLine: 366,Maintenance (Code Smells)
To-Do,New,Normal,java:S3011:  "This accessibility update should be removed.",MAJOR,30min,Key: AYRYwKWVzLdrJGM29xy4 Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannel.java - startLine: 378;startOffset: 24;endOffset: 70;endLine: 378,Maintenance (Code Smells)
To-Do,New,Normal,java:S1604:  "Make this anonymous inner class a lambda",MAJOR,5min,Key: AYRYwKWVzLdrJGM29xyh Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannel.java - startLine: 461;startOffset: 32;endOffset: 40;endLine: 461,Maintenance (Code Smells)
To-Do,New,Normal,java:S5993:  "Change the visibility of this constructor to protected.",MAJOR,2min,Key: AYRYwKWtzLdrJGM29xzM Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannelHandler.java - startLine: 32;startOffset: 4;endOffset: 10;endLine: 32,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwKWazLdrJGM29xzF Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialPollingSelector.java - startLine: 90;startOffset: 11;endOffset: 49;endLine: 90,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKWazLdrJGM29xzE Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialPollingSelector.java - startLine: 110;startOffset: 22;endOffset: 38;endLine: 110,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwKWazLdrJGM29xzG Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialPollingSelector.java - startLine: 125;startOffset: 11;endOffset: 105;endLine: 125,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKWazLdrJGM29xzI Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialPollingSelector.java - startLine: 164;startOffset: 0;endOffset: 45;endLine: 164,Maintenance (Code Smells)
To-Do,New,Normal,java:S2699:  "Add at least one assertion to this test case.",BLOCKER,10min,Key: AYRYwKW-zLdrJGM29xzT Path: Analisi-1:plc4j/transports/serial/src/test/java/org/apache/plc4x/java/base/connection/SerialChannelFactoryTest.java - startLine: 56;startOffset: 16;endOffset: 29;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwKW-zLdrJGM29xzW Path: Analisi-1:plc4j/transports/serial/src/test/java/org/apache/plc4x/java/base/connection/SerialChannelFactoryTest.java - startLine: 56;startOffset: 4;endOffset: 10;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwKW-zLdrJGM29xzZ Path: Analisi-1:plc4j/transports/serial/src/test/java/org/apache/plc4x/java/base/connection/SerialChannelFactoryTest.java - startLine: 65;startOffset: 15;endOffset: 20;endLine: 65,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwKW-zLdrJGM29xza Path: Analisi-1:plc4j/transports/serial/src/test/java/org/apache/plc4x/java/base/connection/SerialChannelFactoryTest.java - startLine: 67;startOffset: 19;endOffset: 24;endLine: 67,Maintenance (Code Smells)
To-Do,New,Normal,java:S2925:  "Remove this use of Thread.sleep().",MAJOR,20min,Key: AYRYwKW-zLdrJGM29xzb Path: Analisi-1:plc4j/transports/serial/src/test/java/org/apache/plc4x/java/base/connection/SerialChannelFactoryTest.java - startLine: 70;startOffset: 15;endOffset: 20;endLine: 70,Maintenance (Code Smells)
To-Do,New,Normal,java:S1874:  "Remove this use of Handle; it is deprecated.",MINOR,15min,Key: AYRYwKWVzLdrJGM29xyy Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannel.java - startLine: 322;startOffset: 36;endOffset: 42;endLine: 322,Maintenance (Code Smells)
To-Do,New,Normal,java:S3011:  "This accessibility update should be removed.",MAJOR,30min,Key: AYRYwKWVzLdrJGM29xyz Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannel.java - startLine: 352;startOffset: 16;endOffset: 42;endLine: 352,Maintenance (Code Smells)
To-Do,New,Normal,java:S1128:  "Remove this unused import 'org.apache.commons.lang3.NotImplementedException'.",MINOR,2min,Key: AYRYwKWazLdrJGM29xzJ Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialPollingSelector.java - startLine: 23;startOffset: 7;endOffset: 55;endLine: 23,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKWazLdrJGM29xzH Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialPollingSelector.java - startLine: 151;startOffset: 0;endOffset: 44;endLine: 151,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwKW-zLdrJGM29xzY Path: Analisi-1:plc4j/transports/serial/src/test/java/org/apache/plc4x/java/base/connection/SerialChannelFactoryTest.java - startLine: 41;startOffset: 0;endOffset: 6;endLine: 41,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwKQfzLdrJGM29xs1 Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/parserserializer/ParserSerializerTestsuiteRunner.java - startLine: 118;startOffset: 24;endOffset: 78;endLine: 118,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKa6zLdrJGM29x1O Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 71;startOffset: 22;endOffset: 38;endLine: 71,Maintenance (Code Smells)
To-Do,New,Normal,java:S131:  "Complete cases by adding the missing enum constants or add a default case to this switch.",CRITICAL,5min,Key: AYRYwKbyzLdrJGM29x2W Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 110;startOffset: 8;endOffset: 14;endLine: 110,Maintenance (Code Smells)
To-Do,New,Normal,java:S1149:  "Replace the synchronized class Stack by an unsynchronized one such as Deque.",MAJOR,20min,Key: AYRYwKa6zLdrJGM29x1T Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 46;startOffset: 12;endOffset: 29;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKa6zLdrJGM29x1P Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 74;startOffset: 22;endOffset: 38;endLine: 74,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKa6zLdrJGM29x1Q Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 457;startOffset: 22;endOffset: 38;endLine: 457,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKa6zLdrJGM29x1R Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 465;startOffset: 22;endOffset: 38;endLine: 465,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKa6zLdrJGM29x1S Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 474;startOffset: 22;endOffset: 38;endLine: 474,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKa-zLdrJGM29x1a Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringParser.java - startLine: 46;startOffset: 22;endOffset: 38;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,java:S1118:  "Add a private constructor to hide the implicit public one.",MAJOR,5min,Key: AYRYwJlNzLdrJGM29w68 Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/EvaluationHelper.java - startLine: 21;startOffset: 13;endOffset: 29;endLine: 21,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters val1 val2.",MAJOR,5min,Key: AYRYwJlNzLdrJGM29w69 Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/EvaluationHelper.java - startLine: 51;startOffset: 43;endOffset: 47;endLine: 51,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters val1 val2.",MAJOR,5min,Key: AYRYwJlNzLdrJGM29w6- Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/EvaluationHelper.java - startLine: 55;startOffset: 41;endOffset: 45;endLine: 55,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters val1 val2.",MAJOR,5min,Key: AYRYwJlNzLdrJGM29w6_ Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/EvaluationHelper.java - startLine: 59;startOffset: 47;endOffset: 51;endLine: 59,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters val1 val2.",MAJOR,5min,Key: AYRYwJlNzLdrJGM29w7A Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/EvaluationHelper.java - startLine: 63;startOffset: 41;endOffset: 45;endLine: 63,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters val1 val2.",MAJOR,5min,Key: AYRYwJlNzLdrJGM29w7B Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/EvaluationHelper.java - startLine: 67;startOffset: 47;endOffset: 51;endLine: 67,Maintenance (Code Smells)
To-Do,New,Normal,java:S131:  "Complete cases by adding the missing enum constants or add a default case to this switch.",CRITICAL,5min,Key: AYRYwKbyzLdrJGM29x2v Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 529;startOffset: 8;endOffset: 14;endLine: 529,Maintenance (Code Smells)
To-Do,New,Normal,java:S131:  "Complete cases by adding the missing enum constants or add a default case to this switch.",CRITICAL,5min,Key: AYRYwKbyzLdrJGM29x2d Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 234;startOffset: 12;endOffset: 18;endLine: 234,Maintenance (Code Smells)
To-Do,New,Normal,java:S131:  "Complete cases by adding the missing enum constants or add a default case to this switch.",CRITICAL,5min,Key: AYRYwKbyzLdrJGM29x2l Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 308;startOffset: 8;endOffset: 14;endLine: 308,Maintenance (Code Smells)
To-Do,New,Normal,java:S1117:  "Rename fields which hides the field declared at line 32.",MAJOR,5min,Key: AYRYwKY2zLdrJGM29x0H Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultComplexTypeDefinition.java - startLine: 138;startOffset: 28;endOffset: 34;endLine: 138,Maintenance (Code Smells)
To-Do,New,Normal,java:S112:  "Define and throw a dedicated exception instead of using a generic one.",MAJOR,20min,Key: AYRYwKaszLdrJGM29x0q Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 566;startOffset: 22;endOffset: 38;endLine: 566,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ90zLdrJGM29xd6 Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/OpcuaPlcDriverTest.java - startLine: 348;startOffset: 4;endOffset: 10;endLine: 348,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9vzLdrJGM29xdt Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/connection/OpcuaTcpPlcConnectionTest.java - startLine: 26;startOffset: 0;endOffset: 6;endLine: 26,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9jzLdrJGM29xdb Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaTagTest.java - startLine: 26;startOffset: 0;endOffset: 6;endLine: 26,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwJ9jzLdrJGM29xdZ Path: Analisi-1:plc4j/drivers/opcua/src/test/java/org/apache/plc4x/java/opcua/protocol/OpcuaTagTest.java - startLine: 29;startOffset: 4;endOffset: 10;endLine: 29,Maintenance (Code Smells)
To-Do,New,Normal,java:S1130:  "Remove the declaration of thrown exception 'java.lang.Exception' as it cannot be thrown from method's body.",MINOR,5min,Key: AYRYwKTzzLdrJGM29xw6 Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/Main.java - startLine: 26;startOffset: 50;endOffset: 59;endLine: 26,Maintenance (Code Smells)
To-Do,New,Normal,java:S1124:  "Reorder the modifiers to comply with the Java Language Specification.",MINOR,2min,Key: AYRYwKTnzLdrJGM29xww Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 49;startOffset: 10;endOffset: 16;endLine: 49,Maintenance (Code Smells)
To-Do,New,Normal,java:S135:  "Reduce the total number of break and continue statements in this loop to use at most one.",MINOR,40min,Key: AYRYwKTnzLdrJGM29xwt Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 85;startOffset: 12;endOffset: 17;endLine: 85,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Thread was interrupted 3 times.",CRITICAL,8min,Key: AYRYwKTnzLdrJGM29xws Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 109;startOffset: 46;endOffset: 70;endLine: 109,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers or lambda should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwKTnzLdrJGM29xwx Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 109;startOffset: 20;endOffset: 76;endLine: 109,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers or lambda should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwKTnzLdrJGM29xwy Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 117;startOffset: 20;endOffset: 73;endLine: 117,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers or lambda should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwKTnzLdrJGM29xwz Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 131;startOffset: 20;endOffset: 76;endLine: 131,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers or lambda should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwKTnzLdrJGM29xw0 Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 142;startOffset: 16;endOffset: 88;endLine: 142,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Use the built-in formatting to construct this argument.",MAJOR,5min,Key: AYRYwKTnzLdrJGM29xwu Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 142;startOffset: 41;endOffset: 87;endLine: 142,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers or lambda should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwKTnzLdrJGM29xw1 Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 145;startOffset: 16;endOffset: 72;endLine: 145,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters addressString plcType.",MAJOR,5min,Key: AYRYwKTnzLdrJGM29xw2 Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 150;startOffset: 36;endOffset: 49;endLine: 150,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwKTnzLdrJGM29xw3 Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 163;startOffset: 18;endOffset: 36;endLine: 163,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Single quote ' must be escaped.",MAJOR,10min,Key: AYRYwKTnzLdrJGM29xw4 Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 179;startOffset: 27;endOffset: 39;endLine: 179,Maintenance (Code Smells)
To-Do,New,Normal,xml:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKX5zLdrJGM29xz1 Path: Analisi-1:plc4j/pom.xml - startLine: 129;startOffset: 14;endOffset: 62;endLine: 129,Maintenance (Code Smells)
To-Do,New,Normal,xml:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKcIzLdrJGM29x3I Path: Analisi-1:protocols/pom.xml - startLine: 116;startOffset: 14;endOffset: 62;endLine: 116,Maintenance (Code Smells)
To-Do,New,Normal,java:S1133:  "Do not forget to remove this deprecated code someday.",INFO,10min,Key: AYRYwKCOzLdrJGM29xix Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/PlcConnection.java - startLine: 60;startOffset: 19;endOffset: 34;endLine: 60,Maintenance (Code Smells)
To-Do,New,Normal,java:S1123:  "Add the missing @deprecated Javadoc tag.",MAJOR,5min,Key: AYRYwKCOzLdrJGM29xiy Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/PlcConnection.java - startLine: 60;startOffset: 19;endOffset: 34;endLine: 60,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKG0zLdrJGM29xkv Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/triggerhandler/TriggerConfiguration.java - startLine: 84;startOffset: 0;endOffset: 45;endLine: 84,Maintenance (Code Smells)
To-Do,New,Normal,java:S1874:  "Remove this use of ScraperImpl; it is deprecated.",MINOR,15min,Key: AYRYwKNqzLdrJGM29xqo Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xSchema.java - startLine: 48;startOffset: 27;endOffset: 38;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKNmzLdrJGM29xqn Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xSchemaFactory.java - startLine: 64;startOffset: 0;endOffset: 77;endLine: 64,Maintenance (Code Smells)
To-Do,New,Normal,java:S6355:  "Add 'since' and/or 'forRemoval' arguments to the @Deprecated annotation.",MAJOR,5min,Key: AYRYwKHUzLdrJGM29xlU Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScrapeJobImpl.java - startLine: 33;startOffset: 0;endOffset: 11;endLine: 33,Maintenance (Code Smells)
To-Do,New,Normal,java:S1133:  "Do not forget to remove this deprecated code someday.",INFO,10min,Key: AYRYwKHUzLdrJGM29xlV Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScrapeJobImpl.java - startLine: 34;startOffset: 13;endOffset: 26;endLine: 34,Maintenance (Code Smells)
To-Do,New,Normal,java:S6355:  "Add 'since' and/or 'forRemoval' arguments to the @Deprecated annotation.",MAJOR,5min,Key: AYRYwKHPzLdrJGM29xlS Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperImpl.java - startLine: 48;startOffset: 0;endOffset: 11;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,java:S1133:  "Do not forget to remove this deprecated code someday.",INFO,10min,Key: AYRYwKHQzLdrJGM29xlT Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperImpl.java - startLine: 49;startOffset: 13;endOffset: 24;endLine: 49,Maintenance (Code Smells)
To-Do,New,Normal,java:S6355:  "Add 'since' and/or 'forRemoval' arguments to the @Deprecated annotation.",MAJOR,5min,Key: AYRYwKHKzLdrJGM29xlN Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperTaskImpl.java - startLine: 51;startOffset: 0;endOffset: 11;endLine: 51,Maintenance (Code Smells)
To-Do,New,Normal,java:S1133:  "Do not forget to remove this deprecated code someday.",INFO,10min,Key: AYRYwKHKzLdrJGM29xlO Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperTaskImpl.java - startLine: 52;startOffset: 13;endOffset: 28;endLine: 52,Maintenance (Code Smells)
To-Do,New,Normal,java:S107:  "Constructor has 8 parameters which is greater than 7 authorized.",MAJOR,20min,Key: AYRYwKHKzLdrJGM29xlP Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperTaskImpl.java - startLine: 70;startOffset: 11;endOffset: 26;endLine: 70,Maintenance (Code Smells)
To-Do,New,Normal,java:S2139:  "Either log this exception and handle it or rethrow it with some contextual information.",MAJOR,15min,Key: AYRYwKHKzLdrJGM29xlR Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperTaskImpl.java - startLine: 110;startOffset: 25;endOffset: 49;endLine: 110,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwKHKzLdrJGM29xlM Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperTaskImpl.java - startLine: 118;startOffset: 12;endOffset: 15;endLine: 118,Maintenance (Code Smells)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwKHKzLdrJGM29xlQ Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/ScraperTaskImpl.java - startLine: 147;startOffset: 17;endOffset: 28;endLine: 147,Reliability (Bugs)
To-Do,New,Normal,java:S6355:  "Add 'since' and/or 'forRemoval' arguments to the @Deprecated annotation.",MAJOR,5min,Key: AYRYwKGSzLdrJGM29xkf Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/config/JobConfigurationClassicImplBuilder.java - startLine: 31;startOffset: 0;endOffset: 11;endLine: 31,Maintenance (Code Smells)
To-Do,New,Normal,java:S6355:  "Add 'since' and/or 'forRemoval' arguments to the @Deprecated annotation.",MAJOR,5min,Key: AYRYwKF8zLdrJGM29xka Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/config/ScraperConfigurationClassicImplBuilder.java - startLine: 31;startOffset: 0;endOffset: 11;endLine: 31,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKG_zLdrJGM29xk_ Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/TriggeredScraperImpl.java - startLine: 179;startOffset: 0;endOffset: 61;endLine: 179,Maintenance (Code Smells)
To-Do,New,Normal,java:S107:  "Constructor has 10 parameters which is greater than 7 authorized.",MAJOR,20min,Key: AYRYwKG5zLdrJGM29xk6 Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/TriggeredScraperTask.java - startLine: 68;startOffset: 11;endOffset: 31;endLine: 68,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwKG5zLdrJGM29xk5 Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/TriggeredScraperTask.java - startLine: 118;startOffset: 16;endOffset: 19;endLine: 118,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKG0zLdrJGM29xk2 Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/triggerhandler/TriggerConfiguration.java - startLine: 477;startOffset: 0;endOffset: 73;endLine: 477,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove this unused method parameter root.",MAJOR,5min,Key: AYRYwKNhzLdrJGM29xql Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xBaseTable.java - startLine: 131;startOffset: 49;endOffset: 53;endLine: 131,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwKNvzLdrJGM29xqq Path: Analisi-1:plc4j/integrations/apache-calcite/src/test/java/org/apache/plc4x/DriverManagerTest.java - startLine: 36;startOffset: 0;endOffset: 6;endLine: 36,Maintenance (Code Smells)
To-Do,New,Normal,java:S5993:  "Change the visibility of this constructor to protected.",MAJOR,2min,Key: AYRYwKNhzLdrJGM29xqe Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xBaseTable.java - startLine: 61;startOffset: 4;endOffset: 10;endLine: 61,Maintenance (Code Smells)
