Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xE0 Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 75;startOffset: 34;endOffset: 39;endLine: 75,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xE1 Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 76;startOffset: 40;endOffset: 41;endLine: 76,Maintenance (Code Smells)
To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYRYwJ1MzLdrJGM29xEo Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 48;startOffset: 4;endOffset: 10;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYRYwJ1MzLdrJGM29xEp Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 56;startOffset: 4;endOffset: 10;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYRYwJ1MzLdrJGM29xEq Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 68;startOffset: 4;endOffset: 10;endLine: 68,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEr Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 52;startOffset: 28;endOffset: 33;endLine: 52,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEs Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 60;startOffset: 31;endOffset: 36;endLine: 60,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEt Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 61;startOffset: 37;endOffset: 42;endLine: 61,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEu Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 62;startOffset: 35;endOffset: 40;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEv Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 63;startOffset: 34;endOffset: 39;endLine: 63,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEw Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 64;startOffset: 40;endOffset: 41;endLine: 64,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEx Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 72;startOffset: 31;endOffset: 41;endLine: 72,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEy Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 73;startOffset: 37;endOffset: 41;endLine: 73,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3415:  ""Swap these 2 arguments so they are in the correct order: expected value actual value.""",MAJOR,2min,Key: AYRYwJ1MzLdrJGM29xEz Path: Analisi-1:plc4j/drivers/canopen/src/test/java/org/apache/plc4x/java/canopen/ManualParserTest.java - startLine: 74;startOffset: 35;endOffset: 40;endLine: 74,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1186:  ""Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.""",CRITICAL,5min,Key: AYRYwJ1ozLdrJGM29xFG Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 140;startOffset: 16;endOffset: 21;endLine: 140,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1612:  ""Replace this lambda with method reference 'CIPEncapsulationConnectionResponse.class::isInstance'.""",MINOR,2min,Key: AYRYwJ1ozLdrJGM29xFH Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 77;startOffset: 21;endOffset: 23;endLine: 77,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1612:  ""Replace this lambda with method reference 'CIPEncapsulationConnectionResponse.class::cast'.""",MINOR,2min,Key: AYRYwJ1ozLdrJGM29xFI Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 78;startOffset: 22;endOffset: 24;endLine: 78,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ1ozLdrJGM29xFJ Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 88;startOffset: 0;endOffset: 113;endLine: 88,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1612:  ""Replace this lambda with method reference 'CIPEncapsulationReadResponse.class::isInstance'.""",MINOR,2min,Key: AYRYwJ1ozLdrJGM29xFK Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 118;startOffset: 25;endOffset: 27;endLine: 118,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1612:  ""Replace this lambda with method reference 'CIPEncapsulationReadResponse.class::cast'.""",MINOR,2min,Key: AYRYwJ1ozLdrJGM29xFL Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 119;startOffset: 26;endOffset: 28;endLine: 119,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1481:  ""Remove this unused response local variable.""",MINOR,5min,Key: AYRYwJ1ozLdrJGM29xFM Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 122;startOffset: 32;endOffset: 40;endLine: 122,Maintenance (Code Smells)
To-Do,New,Normal,"java:S125:  ""This block of commented-out lines of code should be removed.""",MAJOR,5min,Key: AYRYwJ1ozLdrJGM29xFN Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 126;startOffset: 22;endOffset: 48;endLine: 126,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ1ozLdrJGM29xFO Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 124;startOffset: 0;endOffset: 75;endLine: 124,Maintenance (Code Smells)
To-Do,New,Normal,"java:S125:  ""This block of commented-out lines of code should be removed.""",MAJOR,5min,Key: AYRYwJ1ozLdrJGM29xFP Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 129;startOffset: 22;endOffset: 121;endLine: 129,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1751:  ""Remove this return statement or make it conditional.""",MAJOR,5min,Key: AYRYwJ1ozLdrJGM29xFQ Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 133;startOffset: 12;endOffset: 18;endLine: 133,Reliability (Bugs)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ1ozLdrJGM29xFR Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 132;startOffset: 0;endOffset: 102;endLine: 132,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ1ozLdrJGM29xFS Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 135;startOffset: 0;endOffset: 56;endLine: 135,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 49 to the 15 allowed.""",CRITICAL,39min,Key: AYRYwJ1ozLdrJGM29xFT Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 144;startOffset: 24;endOffset: 42;endLine: 144,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ1ozLdrJGM29xFU Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 212;startOffset: 0;endOffset: 73;endLine: 212,Maintenance (Code Smells)
To-Do,New,Normal,"javabugs:S6320:  ""Fix this illegal type cast.""",CRITICAL,15min,Key: AYRYwJ1ozLdrJGM29xFV Path: Analisi-1:plc4j/drivers/ab-eth/src/main/java/org/apache/plc4x/java/abeth/protocol/AbEthProtocolLogic.java - startLine: 94;startOffset: 32;endOffset: 46;endLine: 94,Reliability (Bugs)
To-Do,New,Normal,"java:S2095:  ""Use try-with-resources or close this TcpHexDumper in a finally clause.""",BLOCKER,5min,Key: AYRYwJ2_zLdrJGM29xF- Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/tcp/TcpHexDumper.java - startLine: 128;startOffset: 36;endOffset: 58;endLine: 128,Reliability (Bugs)
To-Do,New,Normal,"java:S112:  ""Define and throw a dedicated exception instead of using a generic one.""",MAJOR,20min,Key: AYRYwJ2_zLdrJGM29xF9 Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/tcp/TcpHexDumper.java - startLine: 122;startOffset: 32;endOffset: 41;endLine: 122,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ22zLdrJGM29xF3 Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/MockDevice.java - startLine: 45;startOffset: 0;endOffset: 112;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ22zLdrJGM29xF4 Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/MockDevice.java - startLine: 48;startOffset: 0;endOffset: 112;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1128:  ""Remove this unused import 'org.apache.commons.lang3.tuple.Pair'.""",MINOR,2min,Key: AYRYwJ22zLdrJGM29xF5 Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/MockDevice.java - startLine: 21;startOffset: 7;endOffset: 42;endLine: 21,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal No device is set in the mock connection! 6 times.""",CRITICAL,14min,Key: AYRYwJ27zLdrJGM29xF6 Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/MockConnection.java - startLine: 121;startOffset: 37;endOffset: 79;endLine: 121,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1905:  ""Remove this unnecessary cast to DefaultPlcWriteRequest.""",MINOR,5min,Key: AYRYwJ27zLdrJGM29xF8 Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/connection/MockConnection.java - startLine: 167;startOffset: 47;endOffset: 71;endLine: 167,Maintenance (Code Smells)
To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYRYwJ2fzLdrJGM29xFm Path: Analisi-1:plc4j/drivers/can/src/test/java/org/apache/plc4x/java/can/generic/GenericCANDriverTest.java - startLine: 33;startOffset: 0;endOffset: 6;endLine: 33,Maintenance (Code Smells)
To-Do,New,Normal,"java:S4276:  ""Refactor this code to use the more specialised Functional Interface 'UnaryOperator<SendRequestContext>'""",MINOR,5min,Key: AYRYwJ2KzLdrJGM29xFj Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/adapter/conversation/DeferredRequestContextWrapper.java - startLine: 37;startOffset: 73;endOffset: 127;endLine: 37,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3864:  ""Remove this use of Stream.peek.""",MAJOR,5min,Key: AYRYwJ2nzLdrJGM29xF0 Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 147;startOffset: 13;endOffset: 17;endLine: 147,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3740:  ""Provide the parametrized type for this generic.""",MAJOR,5min,Key: AYRYwJ2nzLdrJGM29xFn Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 44;startOffset: 29;endOffset: 34;endLine: 44,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3740:  ""Provide the parametrized type for this generic.""",MAJOR,5min,Key: AYRYwJ2nzLdrJGM29xFo Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 45;startOffset: 29;endOffset: 34;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1700:  ""Rename field dataTypePair""",MAJOR,10min,Key: AYRYwJ2nzLdrJGM29xFp Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 198;startOffset: 38;endOffset: 50;endLine: 198,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFr Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 112;startOffset: 25;endOffset: 26;endLine: 112,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFs Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 112;startOffset: 48;endOffset: 49;endLine: 112,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFt Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 122;startOffset: 48;endOffset: 49;endLine: 122,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFu Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 122;startOffset: 25;endOffset: 26;endLine: 122,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3864:  ""Remove this use of Stream.peek.""",MAJOR,5min,Key: AYRYwJ2nzLdrJGM29xFv Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 125;startOffset: 13;endOffset: 17;endLine: 125,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFw Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 134;startOffset: 25;endOffset: 26;endLine: 134,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFx Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 134;startOffset: 48;endOffset: 49;endLine: 134,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFy Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 144;startOffset: 48;endOffset: 49;endLine: 144,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1452:  ""Remove usage of generic wildcard type.""",CRITICAL,20min,Key: AYRYwJ2nzLdrJGM29xFz Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/protocol/Plc4XSupportedDataTypes.java - startLine: 144;startOffset: 25;endOffset: 26;endLine: 144,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Not implemented 6 times.""",CRITICAL,14min,Key: AYRYwJ2OzLdrJGM29xFk Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/adapter/conversation/SendRequestContextWrapper.java - startLine: 63;startOffset: 40;endOffset: 57;endLine: 63,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2326:  ""T is not used in the class.""",MAJOR,5min,Key: AYRYwJ2VzLdrJGM29xFl Path: Analisi-1:plc4j/drivers/can/src/main/java/org/apache/plc4x/java/can/adapter/conversation/DeferredTimeoutHandler.java - startLine: 24;startOffset: 36;endOffset: 37;endLine: 24,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1854:  ""Remove this useless assignment to local variable columnNames.""",MAJOR,15min,Key: AYRYwJ3_zLdrJGM29xGi Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 112;startOffset: 40;endOffset: 57;endLine: 112,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1481:  ""Remove this unused columnNames local variable.""",MINOR,5min,Key: AYRYwJ3_zLdrJGM29xGj Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 112;startOffset: 28;endOffset: 39;endLine: 112,Maintenance (Code Smells)
To-Do,New,Normal,"java:S6213:  ""Rename this variable to not match a restricted identifier.""",MAJOR,5min,Key: AYRYwJ3_zLdrJGM29xGk Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 116;startOffset: 38;endOffset: 44;endLine: 116,Maintenance (Code Smells)
To-Do,New,Normal,"java:S6213:  ""Rename this variable to not match a restricted identifier.""",MAJOR,5min,Key: AYRYwJ3_zLdrJGM29xGl Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 149;startOffset: 40;endOffset: 46;endLine: 149,Maintenance (Code Smells)
To-Do,New,Normal,"java:S6213:  ""Rename this variable to not match a restricted identifier.""",MAJOR,5min,Key: AYRYwJ3_zLdrJGM29xGm Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 156;startOffset: 44;endOffset: 50;endLine: 156,Maintenance (Code Smells)
To-Do,New,Normal,"java:S6213:  ""Rename this variable to not match a restricted identifier.""",MAJOR,5min,Key: AYRYwJ3_zLdrJGM29xGn Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 167;startOffset: 40;endOffset: 46;endLine: 167,Maintenance (Code Smells)
To-Do,New,Normal,"java:S6213:  ""Rename this variable to not match a restricted identifier.""",MAJOR,5min,Key: AYRYwJ3_zLdrJGM29xGo Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 178;startOffset: 46;endOffset: 52;endLine: 178,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2447:  ""Null is returned but a Boolean is expected.""",CRITICAL,20min,Key: AYRYwJ3_zLdrJGM29xGp Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 191;startOffset: 19;endOffset: 23;endLine: 191,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2447:  ""Null is returned but a Boolean is expected.""",CRITICAL,20min,Key: AYRYwJ3_zLdrJGM29xGq Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 200;startOffset: 27;endOffset: 31;endLine: 200,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2447:  ""Null is returned but a Boolean is expected.""",CRITICAL,20min,Key: AYRYwJ3_zLdrJGM29xGr Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 203;startOffset: 19;endOffset: 23;endLine: 203,Maintenance (Code Smells)
To-Do,New,Normal,"java:S6213:  ""Rename this variable to not match a restricted identifier.""",MAJOR,5min,Key: AYRYwJ3_zLdrJGM29xGs Path: Analisi-1:plc4j/drivers/bacnet/src/main/java/org/apache/plc4x/java/bacnetip/ede/EdeParser.java - startLine: 189;startOffset: 46;endOffset: 52;endLine: 189,Maintenance (Code Smells)
To-Do,New,Normal,"java:S4201:  ""Remove this unnecessary null check; instanceof returns false for nulls.""",MINOR,5min,Key: AYRYwJ3DzLdrJGM29xGA Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/util/Assert.java - startLine: 65;startOffset: 20;endOffset: 32;endLine: 65,Maintenance (Code Smells)
To-Do,New,Normal,"java:S5960:  ""Remove this assertion from production code.""",MAJOR,5min,Key: AYRYwJ3DzLdrJGM29xGB Path: Analisi-1:plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/util/Assert.java - startLine: 42;startOffset: 8;endOffset: 44;endLine: 42,Reliability (Bugs)
